mensagem,odio
trabalhar haver competitividade Indústria Remédios preço americano s,0
estranho ser dinheiro receber pra desviar recebi,1
estudar graças feminismo ENEM 2018 invés redação fazer textão inventar abuso sexual banheiro balada,0
pra cuidar família problema pra mulher pra qq pessoa trabalhar filho,1
suposto religião critério discriminar refugiado negativa positivo,0
caloura sapatão apresentação voz violão cantina durante intervalo,1
calor to começar gostar falar cuspir,0
tar reclamar gordo feio ir continuar,1
tbm refugiado qm casa q passar fome qm abandonar pai familiar enfim q sofrer,0
evangélico fazer fantasia evangélico tirar roupa carnaval parabéns,1
nordestino manaura achar ruim piadinha regional vcs ser zuar msm certificar acostumemse,1
abrir olho perceber estar governar amigo terrorista,1
achar q nascer c bichinho matrafonaouvido SIC desculpa q homem família pra justificar vestiremse d mulher,1
achar Movimento Negro realmente ter humildade seriedade movimento MÍNIMO,0
desmascarei argumento cara,0
apresentar fato lógico verdade olhar argumento ta passar vergonha conseguir refutar,0
argumentar sujeito acreditar crise refugiado pobreza projeto califado Desisti argumentar,0
arroto pq engoler gás judeu,0
lindo Branço,0
4 seguidora fds,0
cresci ouvir mulher filho alguem amar ficar pra titia ver sapatão,1
usar droga vc sentir fome hahahaahahaha,0
dever indignarme c discurso d dono d Padaria Portuguesa porraaquels croissant brioche fazer mão q ganhar 500 bom,0
dever mt feio pq gordo,1
dever jogar Angry Birds Cruz pra merecer,0
ficor indignado vejor brasileiro desmerecer refugiado imigrante achar q nao conhecer história BR ne mor,1
ganhar sr q ganhar 33 transferir salário Grato,0
gostar ereção esconder ver vestido noiva,0
GOSTO MULHER BONITA CHEIROSA CUIDADA RESOLVIDA CANHÃO PROBLEMATIZADOR SUVACO PELUDO,0
honestamente emocioneer ler Vale pena,0
IA VOLTAVA VÁRIAS RESPEITO,0
sinto tao feio gordo pessoa vc bonito ta gordo tiro fdp,1
homem achar orgasmo feminino existir riso pesame mulher transar,1
absurdo certos tipo Cultura criança casar obrigar burca,1
mentira escandaloso tenhamos tentar invadir sede,1
mandar argumento basear fato lógico verdade reponder hahahaha putz,0
certo partido ai perder 400 prefeitura lavar dinheiro,0
arrumeer exato 3 min pra trabalhar,0
afilhado,0
Nacionalista confessar,0
defender bandido impeachment pro temer entrar cunha vice,1
nao definar Angolano cor ser branco preto mulato definar Angolano amar Angola,1
importar pessoa magro gordo feio bonito humano exato tratar ir retribuir mesmo,1
mereçar estuprar banheiro feminino mulher trans lésbico ideologia gênero,1
preciso resolver mostrar verdade viver esconder mentira,1
FILHOS PENSO FILHOS NENHUM PROBLEMA NISSO,0
saber dia mulher vir gente burra falar bosta Internet,1
querer trabalhar voluntário p refugiado afim,0
nao homofóbico,0
6 ano sentiame rebelde chamar amiga Fufinha ficar feliz qd vdd insinuar q ser fufa,1
sentir gordo feio,1
odeior dia d tpm pq sintar feio gordo pessoa amar n ai p eu mau q dia real,1
PAGO CONSUMO NOME LIMPO PRAÇA,0
preparado,0
feio gordae concordar issoposso chato precisar eu smp tô,1
PREFIRO MEIA BOCA TOTALMENTE LISINHA FIDEL CASTRO GUERREIRO FOGE LUTA ENCARO VIER,0
prezar igualdade gênero femimimismo,0
querer namorar teto perguntarer CASA ai gente ir rir rir rir beber pinga R050,1
belo fera estreie pra PARAR propaganda filme socorro aguentar,1
respeito homossexual so n concordar q filho beijar público,1
corrigir cagada esquerda Europa último 20 ano,1
saber ter ver destaque carnaval,0
saber manifestação nao ser corrupção querer tirar dilma,1
nota real ta escrito deus ser louvar laico,0
bonito precisar magro coloquei fucking cabeça gordo feio,1
servir café manhã pra irmã gostar leite quente ovo,0
sofrer preconceito igreja evangélico ngm liga ne jogar pedra macumbero Ooooh mds triste,1
feliz Zuar barriga orelha nariz orgulhar cortar bolsafamília botar pobre pra trabalhar,1
mulher burro Brasil,1
mulher escalada montanha vida remover pedra plantar flor,1
bi sapatão ser ninguém,1
amigo q grosso,0
demasiado Demasiado alta demasiado gordo demasiado feio demasiado paciente demasiado sentimental puta parir,1
gordo cabelo cara feio,1
mt burra menino falar feliz dia mulher ai pra percebi,1
oficialmente mulher burro mundo,1
tô surpresa gringo saber caju ver,0
tô inconformado chorar pude burra pensar Solange avião mulher Xand ir conseguir superar,1
PENA MULHERES HOMENS HOJE ACHO VIRARIA SAPATÃO OLHA VERGONHA RAÇA,0
problema psicológico causar excesso corrupção petista,1
livrinho cabeceira passar pano branco pra político,0
ter pra twittar hoje acabar esquecer,0
tocar coração irmã,0
tomo decisão amplamente embasar dado coletar saber jornal NOTÍCIAS FALSAS pr,0
to sapatao scrr,0
to passado cara achar mulher obrigação conversar tinder dar like chamar puta,1
vejo torcer pra Emilly historico torcida igual gente feio gordo padrão,1
volteiiii pra ficarrrr,0
VOU CANTAR PAIXAO SENTIMENTO VERDE BRANCO GRENÁ,0
vc ae tentar amiga,0
vc franguinha dessossar reclamar vida chorar porra,1
vc mulher chutar bola direito,1
verdade CND permitir FBI verificar servidor equipamento descobrir hackead,0
Evitar carne ganso quizila Oxum comer carne pombo galinha dangola casa pena pavão pq tirar sorte,1
fazer cena filme Lista Schindler Impossível emocionar,0
escolher presente mulher dia internacional mulher sugestão garota,1
Exativista LGBT tornar pastor inspirar filme honrar Deus,0
Excandidato PSOL prender estuprar cão portar droga piores PT aberração Vídeo,1
excelente perguntar Cidade abandonar centro completamente dominar camelô agente CET Rio sumir tr,1
PAI SOE FILHAS CHORAR BANHO,0
Nizan Ganaes Bundão,0
Ex Gays existir,0
existir tipo casal,0
Existir mulher ladra canalha safar dissimular sinto voce saber Feliz dia m,1
existir negro nazista,0
Existir pessoa jogar Perguntados 2017 admirar mundo ir acabar hoje,1
Existir várias forma noticiar assunto Infelizmente escolher mau felizmente,1
explicado Diria deturpar diabolizado insurja odiar,0
revogar ordem retirar banheiro transgênero escola parabéns,0
novela 9abordará transgênero infância Lembrese associação Americana,0
Fábio frente sapatão masculino,1
Miga nao livro estudo promoçao mulher burro,1
churrasco carne dia inteiro,0
FAKE NEWS gente branco praticar escravatura Islão religião paz propagar,1
falar ae esquerdopata,0
falar ai mariquinha afim culhão resolver coisinha,0
falar squad bando fufa querido 333,0
falar eu estúpido feio gordo chato curto ti,1
Falam Trump país aceitar refugiado DexMag ver,0
falar tpm menstruação ta atrasado 2 semana ser sapatao ir preocupado,0
falar odeiar PM,0
falar verdade incomodar,1
Falei macho DIA MULHER tar falar de ele burrar n msm,0
falar q chamar pessoa burra pq ficar casa fazer papel mulher LAVAR LOUÇA,1
Falou populista turma Fake news RETARDADO,0
falar FEMINISMO capacho esquerda,1
Faltar 1200 Guardas Prisionais cadeia,0
dia finalmente mete foto,0
Famel caber quechua,0
colchão,0
deformidade excesso gostosura tar lindo Pq gordo feio,1
farto procurar trabalho metar trabalhar bar fufa valer,0
fascista machista nazista trapezista taxista maratonista eletricista corrupto kkk,1
fascista machista mimimi mimimi,1
Fãs Justin Bieber acessório,0
Fátima Bernardes párar repetir estrago homem branco causar chegar Brasil estudar besto,1
outro jogo casino Casa ter ganhar Santa,0
Santana topar,0
FATO estar pleno extinção mundo ser dominar bibasexual creminhosexual saladinhasexual metrosexufranga,0
Fato ocorrer YORK reduto DEMOCRATA Trump perder lavar agressor trumpista sã,0
ixquerdo desconstruir pedofilia,0
FATO muito mulher mariquinha fresco ai,1
FALA MAMÃE OFERECER PASSAREI LINGUIÇA NELA HONESTIDADE CAMIN,0
campeonato peido amigo,0
pra gente,1
chegar,0
pontaria qlq q der telha jato mijo,0
SUCESSO POSTAGENS INSPIRADORAS imprensa brasileiro,0
ahahahahah média vergonha manipulador tendencioso continuar pensar Trump Livra,0
estadista nervoso,0
pensar Trump,0
muitíssimo,0
Pesadelo Naaaa sonho tomar contorno realidade,0
pesopesar gangue comunicação social apesar censura cobarde ridicularizarem opor começar tremer,1
pensar Trump falar Donald Algum fetiche claro esperança amanhecer variar tema,0
tolerante democrata saber perder hipócrita ressabiado esgotar medicamento,1
fuçado livro amiga revisar,0
excelente post históriar tb,0
fd eu hj dia mulher tastar fzr burra pessoa escrever título,1
FECHEM JUDICIÁRIO BRASILEIRO FALAR VERDADE MULTA,0
Federer enorme Rei voltar,0
Constantine foda,1
Feia Bonita Gorda Magra Mulher Feita pra Respeitar,0
Feia bonito gordo magro ser mulher nascer respeitar,1
Feia bonito gordo magro ser mulher nascer respeitar Feliz dia Mulher,1
perceber militante feio gordo falar homem,1
massa manobra esquerda cara,1
feliciano estuprador gente marketing esquerda,1
kkkkkkkkkkkkkkk abelha voltaaao rsrs,0
completei música Rs,0
viajei mochila tb 4 Dias,0
desespero pra ganhar foda tar,1
Felipe Neto foda meado 200920102011 mandar humor negro Virou personagem bicho pra ganhar money gayzada,1
FELIPE NETO X PASTOR MALAFAIA IGUAL ARGENTINA X ISLÂMICO ESCOLHER SANGUE,0
gordo feio ter bêbar,1
Feliz dia Gorda feio magrela bruxa velho frágil empregada,1
Feliz dia mulher MULHER FELIZ DIA MULHERES Dia Internaci,1
Feliz Dia mulher,1
história merecer rever,1
feliz dia mulher pra eu aguentar gente ignorante machista burro sorriso rosto cara ninguém,1
FELIZ DIA MULHER usar feminismo esquerda,1
Feliz Dia Mulher p mulher brancaspq dia mulher negro latino americano caribenhaé dia 25 julhoSegregação esquerda,1
feliz dia mãe pr mãe verdade,0
Feliz dia mulher voz ato Brasil país bom,1
Feliz Dia Mulheres Femininas,0
Feliz dia mulher,1
feliz dia mulher Beatriz Vitima estupro coletivo 33 cara RJ algum gente duvidar de ela,1
Feliz Dia mulher pra,1
FELIZ DIA MULHERES PRA NASCEU HOMEM aCHAr PRA MULHER BASTA COLOCAR SAIA DIA 1º ABRIL,0
Feliz pr verdadeiro guerreira trabalhar cuidar lar vagabunda lutar pra abortar andar pelar,1
Feliz dia mulher pra Tammy Gretchen várias alteração chassi continuar ser mulher,1
Feliz dia mulher pra depilar textão Facebook,1
Feliz dia mulher vier embalagem certo,1
Feliz dia mulher principal voz feminino tv,1
Feliz Dia Valentim,0
Feliz dia amigo escolha errar,1
Feliz dia amigo comer gordura Picanha,1
Feliz dia amigo tomar pinga,0
Feliz dia puta vadia feio gordo huuuuum gostoso Feliz dia,1
Feliz dia achar engraçado,0
Feliz dia achar engraçado,0
feliz dia to gordo feio inchar feliz dia TPM menina,1
Feliz dia internacional mulher,1
Feliz pra possuir cromossomo XX,0
Feliz dia internacional Kiridinhas,0
Feliz dia MULHERES SENHOR protejer islão Brasil,0
FELIZ DIA PRESIDENCIAL VAMOS TORNAR AMÉRICA NOVAMENTE,0
Feliz homem gostar mulher,1
Feliz ser dia mulherada feio bonito magro gordo mulher merecer respeito,1
feminismo defender pauta esquerda esquerda perder eleição protesto prote,1
feminismo amor confiar,1
Feminista comida,0
feminista defender uso hijab fosseEMPODERAMENTO mencionar q mulher marido Espan,1
feminista dever passar 18 hora dia lavar louça descanso,0
Feministas mundo bom,0
Feministas sindicato protestar,0
páginad Flavio live explicar,0
jamais superar Cesar Romero,0
calhau olho,0
FHC amigo Lula pra implantar comunismo Brasil Foro Paulo pra virar Venezuela,0
ficar mensagem seguidora,0
Ficámos preço electricidade água sofrer aumento ano,0
Ficar definir significado tatuagem mulher tcholas,1
FICA TRANQUILO IRMÃO VÁRIAS TRANZAS ACABAM CHORO ZOAÇÃO PAE,0
Fico imaginar realmente achar mulher negro q chegar sofrer racismo vitimista,1
1613 FILHA FAMOSA DEPUTADA BARRADA ENTRADA POAR DROGAS IDADE AVISAMOS MÃE PROMETEU PROCESSAR,0
lutar ai raspar cabeça ta mto sapatão ta acabar cmg,1
Filha zé droga exmarer traficante cunhar pedófilo pessoa rodeiar deputada q,1
filho peixe Aprendar locupletar pai ladrão,1
filho condição moral carteirada ninguém,0
filho segurar segurar macho mlq vidamulher q engraver saber q cara safadoé burra,0
Filhos pai incógnito quase duplicar 2016 andar desconfiado haver filho put,0
filme ex ativista gay tornar pastor causa polêmico,1
filme País Iraniano apedrejar gay degola cristãosganha Oscar filme estrangeiro diretor crítico,1
FILMES PORNÔS MASTURBAÇÃO PUTEIRO PERGUNTA,0
Filtro Branco Coador Hario V60 02 R6200 Acesse,0
Mundo cancelar pq Aeroporto Portela capacidade receber asteróide devido saturação espaço aéreo,0
semana fodase,0
dia mulher vc ja feliz MARXISTA ja nao feminista né q pegar,1
finalmente gordo velho sair esperar dólar abaixar pra pra disney preocupação,0
finalmente problema Brasil resolver governo querido amar Michel temer,1
finalmente presidente jeito esperança forte realmente começar mudar Força Tr,0
Fiquei Internet dia inteiro descobrir q pessoal casa sentar mesa achar q família,0
Fisco deixar sair 10 milhão p offshor qq controlo pai transferir p eu 5 Banco Portugal alertar,0
fizesteme sentir especialfizesteme pensar talafinal umMagoasteme,0
Fiz pequeno ajuste capa,0
insinuar algarvio alentejano comuna facho passar cambada rabeta,0
Fla Flu decisivo título Fluminense comprovar q saber política futebol,0
Flamengo x Lanús Equador ideia,0
responder crítica falar verdade,0
FGTS,0
feminismo defender pauta esquerda esquerda perder protesto prote,1
prova evidência,0
Fodase Samira 9 ano vendir pro Mohamed pedófilo 70 ano ir falar Patrícia atendente ganhar gerente,0
Fodase Esquecime feminista fufa,0
FODASE importar direito medicina biologia p ex,0
FODASE ceder qq tentação trabalhar virar cracuda moradora rua,0
Fodase Rafavaleu pena esperarque MARAVILHA,0
nadar amputar perna Melhor inválido incompetente,1
criança issopovo maldito,0
lamentável assustador ouvir Mr Catra seguinte afirmação realidade branco,0
desrespeito deixar pessoa humilde esperar consulta FUNCIONÁRIO trabalhar Medico n Deus,1
burro mulher levar pra vc Amanha,1
FONGAS FUFAS SAPATONAS LÉSBICAS Capazes,0
franga Bombadinhos chiliquento gay explorar condição pedaço carne massa carcerário,1
FORÇA IRMÃO VOLTAREI PRA BEBEDEIRA PUTARIA AFINAL CA,0
forró ouvir homem chamar mulher pra dançar agarradinho boiola mulher aceitar sapatão,1
Fotos inédito rapaz desavisar ver metade programa desligar tv,0
eito Alemanha avançar restringir uso burca ver,0
FRACO FOLIA BLOCO pORÃO DOPS,0
feliz dia pra tambem,0
franga plantão VOLTEI CHHUUUUUPAAAAAA,0
noite esquisiter legal Rsrs zzzzzzzzzz bjuu zzzzzzz,0
Cheirossssssssssssssssssss noite,0
tar morrer né Liga naum cachorro prédio confur foda rs,1
hahaha ver forms,0
Pronto nui tb,0
fuçado mãe livro amiga revisar,0
Freezer Horizontal 439L EFH500S Branco Esmaltec Cupom Desconto RCA27231,0
Freixo perder Bandidagem chorar,0
freixo legalizar Maconha gente nao deixar acontecer,1
2 FUFAS PRETO BACA,0
Fufas decente hj dia mulher,1
Fufas merda atiramse mexer,1
praia hj voltar neguinha rsrsrs,0
DIGITAR PALMEIRAS GOOGLE GOOGLE CAIU,0
25 março hj gente difícil índio Brasil ver ate q vender pulserinha,1
CPS JBE RPRDOB Caralho porrar sapatão Jabuti branco educar Rato paraplégico rondoniense doença oval bruto,1
Fuleco nome traficante Jair Cláudio Rocha Maciel Fuleco,0
Furos furo confidencial ilegal ser problema Washington haver ano falido outr,1
problema estrutura pra acolher refugiado ilegal aportar estar próximo mendigar,1
dia hoje fraco haver indignar,0
noite resultar,0
avençado ter agenda carteira,0
qq dia vender contato gourmet,0
chover Allgarve,0
ai deixar tar voltar aparecer carro branco antigão,0
pensar horroroso gordo tosco feio chato ngm querer n mereçar ngm alem pessoa,1
Angola,0
to falar refugiado Síria nao pra ca milhao abrigo pais acolher,0
vc n entender falar nao refugiado nao pro Brasil mt,0
pegar pau arrombado ta defender cara pq advogado maconheiro,1
ow preocupar tampa,0
,0
atra linha inimigo tbm legal,0
caralhar to lembrar sextafeira 13 Jason mascara né,0
pra passar conteudo,0
legal pq mostrar Jason morrer,0
gostar gambiarra kkkkkkkkkkkkkkkk,0
Mitomania fã Bolsonaro hahahahahahah zuer,0
olhar hahahhah atriz hollywood 80s,0
